case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method,source_seed_dir,source_file
ieee33,"10,18,33,36,37",True,True,True,True,True,234.9329889788554,0.8866170393693592,0.8866170393693592,0.9984023124836828,0.9984023124836828,0.9,1.05,False,4.186891591031249,11.4427209375,15.745144254299998,4.186891591031249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"10,18,34,36,37",True,True,True,True,True,230.10244962699127,0.8900828330534878,0.8900828330534878,0.9983999981478544,0.9983999981478544,0.9,1.05,False,4.05860476415625,11.0921146875,15.2792957421,4.05860476415625,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,21,25,30",True,True,True,True,True,213.44285767705824,0.8890233153101282,0.8890233153101282,0.9983809981512796,0.9983809981512796,0.9,1.05,False,3.8971306929375,10.650808125000005,14.6206823283,3.8971306929375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,19,21,26,31",True,True,True,True,True,202.41758949149943,0.901942081648963,0.901942081648963,0.998377676876842,0.998377676876842,0.9,1.05,True,3.708418911375,10.135061250000003,13.9620689145,3.708418911375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,21,28,36",True,True,True,True,True,190.42563838731465,0.9217982286829224,0.9217982286829224,0.9983761883965931,0.9983761883965931,0.9,1.05,True,3.50901656090625,9.5900971875,13.3034555007,3.50901656090625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,19,21,31,37",True,True,True,True,True,219.25365652601835,0.8916687203693391,0.8916687203693391,0.9983963877857782,0.9983963877857782,0.9,1.05,False,3.9373830089062496,10.7608171875,14.7170647791,3.9373830089062496,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,22,32,34",True,True,True,True,True,317.36418974914847,0.8761790464234016,0.8761790464234016,0.9984354320101592,0.9984354320101592,0.9,1.05,False,4.875643112999999,13.325069999999998,18.1547055243,4.875643112999999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,22,34,35",True,True,True,True,True,342.5697956775668,0.8441605369319121,0.8441605369319121,0.9984549743731088,0.9984549743731088,0.9,1.05,False,5.126639078624999,14.01103875,19.3273586757,5.126639078624999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,19,23,26,33",True,True,True,True,True,469.6943123486035,0.7424567581530419,0.7424567581530419,0.9985827914974136,0.9985827914974136,0.9,1.05,False,6.4917782472187495,17.7419465625,23.7770151543,6.4917782472187495,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"10,19,24,25,34",True,True,True,True,True,421.9496098039163,0.7208401044420774,0.7208401044420774,0.9985844963831636,0.9985844963831636,0.9,1.05,False,6.368325416718749,17.404551562499996,23.5467681885,6.368325416718749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,19,24,31,33",True,True,True,True,True,260.44371287433574,0.8828566204361622,0.8828566204361622,0.9984147171799264,0.9984147171799264,0.9,1.05,False,4.4101850389687485,12.0529790625,16.4198214099,4.4101850389687485,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,19,24,31,34",True,True,True,True,True,264.4687467567495,0.8582467229873616,0.8582467229873616,0.9984164620958352,0.9984164620958352,0.9,1.05,False,4.5260150290312495,12.3695409375,16.8214149549,4.5260150290312495,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,19,25,32,34",True,True,True,True,True,203.81084000660923,0.8994932341034944,0.8994932341034944,0.9983809124296044,0.9983809124296044,0.9,1.05,False,3.66835251834375,10.025560312500003,14.0263238817,3.66835251834375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,19,26,34,36",True,True,True,True,True,199.5885104275225,0.9072619705548596,0.9072619705548596,0.9983797832463542,0.9983797832463542,0.9,1.05,True,3.6032794902187497,9.8477165625,13.7050490457,3.6032794902187497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,19,27,30,35",True,True,True,True,True,208.76605571876829,0.8896805691659064,0.8896805691659064,0.9983791295806734,0.9983791295806734,0.9,1.05,False,3.8216459803124994,10.444509375000004,14.299407492300004,3.8216459803124994,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,19,27,31,33",True,True,True,True,True,211.16265692649785,0.8970106362664038,0.8970106362664038,0.9983812392597148,0.9983812392597148,0.9,1.05,False,3.8502781126875,10.522760625000002,14.5082361357,3.8502781126875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,19,27,32,33",True,True,True,True,True,201.1192742844897,0.9062189365059568,0.9062189365059568,0.9983798245044002,0.9983798245044002,0.9,1.05,True,3.67039767065625,10.0311496875,13.9460051727,3.67039767065625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,19,27,32,34",True,True,True,True,True,200.5805074736088,0.8980220325320808,0.8980220325320808,0.9983794481319704,0.9983794481319704,0.9,1.05,False,3.642323307093751,9.954422812500002,13.8978139473,3.642323307093751,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,27,33,36",True,True,True,True,True,199.78211642270568,0.9092470855054084,0.9092470855054084,0.998380052998061,0.998380052998061,0.9,1.05,True,3.65087576221875,9.9777965625,13.8496227219,3.65087576221875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"10,19,27,34,36",True,True,True,True,True,197.96404029548847,0.906512394173801,0.906512394173801,0.9983789157469064,0.9983789157469064,0.9,1.05,True,3.59677218740625,9.8299321875,13.6729215621,3.59677218740625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,28,31,34",True,True,True,True,True,215.1110008022101,0.871291351263829,0.871291351263829,0.9983829082566352,0.9983829082566352,0.9,1.05,False,3.9726154055625,10.857106875,14.9419571643,3.9726154055625,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,19,28,32,33",True,True,True,True,True,200.12125634625872,0.9055076246706728,0.9055076246706728,0.9983791602291284,0.9983791602291284,0.9,1.05,True,3.6769049734687496,10.048934062500004,13.9781326563,3.6769049734687496,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,19,28,32,34",True,True,True,True,True,199.5812959801404,0.8973179410922054,0.8973179410922054,0.9983787847731684,0.9983787847731684,0.9,1.05,False,3.64883060990625,9.972207187500002,13.9299414309,3.64883060990625,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,28,33,34",True,True,True,True,True,238.55378889306388,0.842777021859469,0.842777021859469,0.9984142982603283,0.9984142982603283,0.9,1.05,False,4.063345799062499,11.105071875000002,15.608602449000005,4.063345799062499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,19,28,33,36",True,True,True,True,True,198.58774056182853,0.9085326771357464,0.9085326771357464,0.9983793465956688,0.9983793465956688,0.9,1.05,True,3.6573830650312495,9.995580937500002,13.8817502055,3.6573830650312495,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,19,28,34,36",True,True,True,True,True,196.7765176378036,0.905800095845594,0.905800095845594,0.9983782022194018,0.9983782022194018,0.9,1.05,True,3.6032794902187497,9.8477165625,13.7050490457,3.6032794902187497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,31,34,37",True,True,True,True,True,232.5474864702037,0.8627582541896532,0.8627582541896532,0.9984018340934598,0.9984018340934598,0.9,1.05,False,4.2015795030937495,11.4828628125,15.6969530289,4.2015795030937495,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,19,32,33,37",True,True,True,True,True,221.1371575666076,0.8941092936406017,0.8941092936406017,0.9983994574211554,0.9983994574211554,0.9,1.05,False,4.01379733621875,10.9696565625,15.070467098699998,4.01379733621875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,19,32,34,37",True,True,True,True,True,220.6102448953165,0.8860337969966778,0.8860337969966778,0.9983990796878988,0.9983990796878988,0.9,1.05,False,3.9857229726562498,10.8929296875,15.022275873299998,3.9857229726562498,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,19,33,36,37",True,True,True,True,True,220.43961742419185,0.896308116195069,0.896308116195069,0.9983996659165696,0.9983996659165696,0.9,1.05,False,4.01379733621875,10.9696565625,15.070467098699998,4.01379733621875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"10,19,34,36,37",True,True,True,True,True,218.7169050237964,0.8936187479360476,0.8936187479360476,0.9983986122717008,0.9983986122717008,0.9,1.05,False,3.9596937614062497,10.8217921875,14.8937659389,3.9596937614062497,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,21,23,26",True,True,True,True,True,446.35463930212967,0.7469561654443426,0.7469561654443426,0.9985725549797784,0.9985725549797784,0.9,1.05,False,6.26922849103125,17.133720937499998,22.9095730971,6.26922849103125,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,20,21,25,30",True,True,True,True,True,204.9482035167416,0.891093443107592,0.891093443107592,0.9983814741392708,0.9983814741392708,0.9,1.05,False,3.822947440875,10.448066250000004,14.331534975900004,3.822947440875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,20,21,26,29",True,True,True,True,True,251.04721300648785,0.8408623030175507,0.8408623030175507,0.9984465828352757,0.9984465828352757,0.9,1.05,False,4.10880395728125,11.229308437500002,15.198977033100002,4.10880395728125,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,20,22,27,35",True,True,True,True,True,452.0962525598912,0.7436221959623869,0.7436221959623869,0.998575154338084,0.998575154338084,0.9,1.05,False,6.351871236749999,17.359582500000002,23.1505292241,6.351871236749999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,20,23,30,33",True,True,True,True,True,297.0374893467836,0.8708675992470092,0.8708675992470092,0.9984269418209512,0.9984269418209512,0.9,1.05,False,4.8127081986562485,13.153069687499997,17.737048237499998,4.8127081986562485,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,20,24,29,35",True,True,True,True,True,275.90148085311023,0.8353866312954437,0.8353866312954437,0.9984548616175372,0.9984548616175372,0.9,1.05,False,4.4384453254687495,12.1302140625,16.3234389591,4.4384453254687495,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,24,30,33",True,True,True,True,True,252.2273892603249,0.8752894287425748,0.8752894287425748,0.9984126217871978,0.9984126217871978,0.9,1.05,False,4.358498462343749,11.911720312500002,16.1628015411,4.358498462343749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,20,25,31,35",True,True,True,True,True,191.74474875506303,0.9069439518664204,0.9069439518664204,0.9983774241840652,0.9983774241840652,0.9,1.05,True,3.604302066375,9.850511250000004,13.576539111300002,3.604302066375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,20,26,30,34",True,True,True,True,True,220.7369140824764,0.8581443038034839,0.8581443038034839,0.9983886546219296,0.9983886546219296,0.9,1.05,False,4.164301954125,11.38098375,15.536315610900004,4.164301954125,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,20,26,31,33",True,True,True,True,True,198.7331948123798,0.901976118922684,0.901976118922684,0.9983801140190974,0.9983801140190974,0.9,1.05,True,3.708418911375,10.135061250000003,13.9620689145,3.708418911375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,20,27,31,33",True,True,True,True,True,197.76626737362216,0.9012451096045104,0.9012451096045104,0.998379862121608,0.998379862121608,0.9,1.05,True,3.7019116085625,10.117276875000002,13.9299414309,3.7019116085625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,20,27,32,34",True,True,True,True,True,191.1248369822505,0.901663694367114,0.901663694367114,0.9983796942565032,0.9983796942565032,0.9,1.05,True,3.5681400550312503,9.751680937500002,13.608666594900004,3.5681400550312503,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,27,34,36",True,True,True,True,True,188.70438233888464,0.9102245848404444,0.9102245848404444,0.998379638166542,0.998379638166542,0.9,1.05,True,3.52258893534375,9.627190312500002,13.383774209700004,3.52258893534375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,20,27,35,36",True,True,True,True,True,181.0248196608061,0.9232631179185404,0.9232631179185404,0.998376937260322,0.998376937260322,0.9,1.05,True,3.37887050465625,9.2344096875,12.789415763100004,3.37887050465625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,28,31,34",True,True,True,True,True,204.74420851709533,0.8747763405329276,0.8747763405329276,0.998382824826586,0.998382824826586,0.9,1.05,False,3.8984321535,10.654365000000002,14.652809811900005,3.8984321535,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,20,28,32,33",True,True,True,True,True,187.63908872106325,0.9143708728249952,0.9143708728249952,0.9983782091981795,0.9983782091981795,0.9,1.05,True,3.52853846934375,9.643450312500002,13.3998379515,3.52853846934375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,28,32,34",True,True,True,True,True,190.0285179865608,0.900950860506695,0.900950860506695,0.9983789427925236,0.9983789427925236,0.9,1.05,True,3.57464735784375,9.7694653125,13.640794078500004,3.57464735784375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,28,33,34",True,True,True,True,True,221.96325662499152,0.8540007637263082,0.8540007637263082,0.9984101151501604,0.9984101151501604,0.9,1.05,False,3.853159918218749,10.530636562500002,14.7893516172,3.853159918218749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,28,33,36",True,True,True,True,True,186.3910326186974,0.917459880916974,0.917459880916974,0.9983787892247205,0.9983787892247205,0.9,1.05,True,3.50901656090625,9.5900971875,13.3034555007,3.50901656090625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,20,28,34,36",True,True,True,True,True,187.4345697872093,0.9094983269420198,0.9094983269420198,0.9983787722546656,0.9983787722546656,0.9,1.05,True,3.5290962381562494,9.6449746875,13.415901693300004,3.5290962381562494,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,32,34,37",True,True,True,True,True,209.7555480907249,0.8895647933905823,0.8895647933905823,0.9983977501561953,0.9983977501561953,0.9,1.05,False,3.911539720593749,10.6901878125,14.7331285209,3.911539720593749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,32,35,37",True,True,True,True,True,200.87698342600845,0.9125706126524628,0.9125706126524628,0.9983944649141986,0.9983944649141986,0.9,1.05,True,3.7417920786562497,10.2262696875,14.0102601399,3.7417920786562497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,20,34,36,37",True,True,True,True,True,208.0136653028964,0.8971932100859027,0.8971932100859027,0.9983973801433867,0.9983973801433867,0.9,1.05,False,3.885510509343749,10.6190503125,14.6046185865,3.885510509343749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,20,35,36,37",True,True,True,True,True,200.7741129229856,0.9161407982361512,0.9161407982361512,0.9983950182915388,0.9983950182915388,0.9,1.05,True,3.7417920786562497,10.2262696875,14.0102601399,3.7417920786562497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,21,23,26,33",True,True,True,True,True,437.0970096563028,0.7485905394278434,0.7485905394278434,0.9985707061593152,0.9985707061593152,0.9,1.05,False,6.21977298965625,16.998559687500002,22.7168081955,6.21977298965625,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,21,26,33,36",True,True,True,True,True,178.6940954579656,0.922069715099776,0.922069715099776,0.99838034205546,0.99838034205546,0.9,1.05,True,3.3853778074687497,9.2521940625,12.821543246700005,3.3853778074687497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,21,27,32,33",True,True,True,True,True,177.5332880612604,0.923816660626134,0.923816660626134,0.9983786113837072,0.9983786113837072,0.9,1.05,True,3.39839241309375,9.287762812500002,12.885798213900005,3.39839241309375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"10,21,27,33,34",True,True,True,True,True,209.884937704748,0.8638927390254896,0.8638927390254896,0.998407297439034,0.998407297439034,0.9,1.05,False,3.66119448525,10.0059975,14.034355752600003,3.66119448525,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"10,21,27,33,36",True,True,True,True,True,176.83497709656424,0.923621238625256,0.923621238625256,0.9983794740657091,0.9983794740657091,0.9,1.05,True,3.37887050465625,9.2344096875,12.789415763100004,3.37887050465625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"10,21,28,32,33",True,True,True,True,True,176.33826728218438,0.92308448604839,0.92308448604839,0.9983778637435026,0.9983778637435026,0.9,1.05,True,3.4048997159062497,9.305547187500002,12.917925697500005,3.4048997159062497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,21,28,33,34",True,True,True,True,True,206.52763727509225,0.8652076092364066,0.8652076092364066,0.998406281336493,0.998406281336493,0.9,1.05,False,3.6677017880624994,10.023781875,14.066483236200003,3.6677017880624994,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,21,28,33,36",True,True,True,True,True,175.4389461979966,0.9250677810539256,0.9250677810539256,0.9983786826269048,0.9983786826269048,0.9,1.05,True,3.3853778074687497,9.2521940625,12.821543246700005,3.3853778074687497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,22,28,33,34",True,True,True,True,True,392.0551514237558,0.7353370247241845,0.7353370247241845,0.99857225858943,0.99857225858943,0.9,1.05,False,6.0646202983125,16.574529375,21.8493661383,6.0646202983125,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,22,32,33,34",True,True,True,True,True,233.4152490367152,0.896630528395904,0.896630528395904,0.9984016734055122,0.9984016734055122,0.9,1.05,False,4.409534308687499,12.051200625000002,16.162801541100002,4.409534308687499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,22,33,34,36",True,True,True,True,True,237.79754866880103,0.8944742179425086,0.8944742179425086,0.998406976127452,0.998406976127452,0.9,1.05,False,4.409534308687499,12.051200625000002,16.162801541100002,4.409534308687499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,23,28,33,34",True,True,True,True,True,371.3257240787117,0.7445687350468175,0.7445687350468175,0.9985587819869708,0.9985587819869708,0.9,1.05,False,5.854434417468749,16.000094062499997,21.0301153065,5.854434417468749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,23,32,33,34",True,True,True,True,True,221.69084598809172,0.9016898424138088,0.9016898424138088,0.998398280326838,0.998398280326838,0.9,1.05,True,4.29825943059375,11.7470878125,15.7290805125,4.29825943059375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,23,33,34,36",True,True,True,True,True,225.8678691875406,0.8995102655732357,0.8995102655732357,0.9984034024508232,0.9984034024508232,0.9,1.05,False,4.29825943059375,11.7470878125,15.7290805125,4.29825943059375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,24,27,33,34",True,True,True,True,True,294.75682350542905,0.780875244732367,0.780875244732367,0.9985125388791783,0.9985125388791783,0.9,1.05,False,4.946200867781249,13.5179034375,17.978004364500006,4.946200867781249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,24,27,33,35",True,True,True,True,True,327.02600316279535,0.7919319482968576,0.7919319482968576,0.99850835940654,0.99850835940654,0.9,1.05,False,5.069467775343749,13.8547903125,18.5723628111,5.069467775343749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,24,28,33,34",True,True,True,True,True,284.9251238727734,0.7857290980945617,0.7857290980945617,0.9985065959088688,0.9985065959088688,0.9,1.05,False,4.881127839656249,13.3400596875,17.656729528500005,4.881127839656249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,24,32,33,34",True,True,True,True,True,177.14488809463074,0.9182651174579288,0.9182651174579288,0.9983871039883018,0.9983871039883018,0.9,1.05,True,3.8440496942812494,10.505738437500002,14.154833816100002,3.8440496942812494,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,24,33,34,36",True,True,True,True,True,180.38743638348544,0.9145964122058922,0.9145964122058922,0.99839104625785,0.99839104625785,0.9,1.05,True,3.8440496942812494,10.505738437500002,14.154833816100002,3.8440496942812494,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,25,31,33,35",True,True,True,True,True,177.27648553677253,0.9112433463459718,0.9112433463459718,0.9983787654486584,0.9983787654486584,0.9,1.05,True,3.505391063625,9.580188750000003,13.191009308100002,3.505391063625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"10,25,32,33,34",True,True,True,True,True,149.22308794193853,0.9264369696979368,0.9264369696979368,0.9983768606882006,0.9983768606882006,0.9,1.05,True,3.202243714031249,8.751690937500003,12.034419898500005,3.202243714031249,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,25,33,34,36",True,True,True,True,True,150.58656479933967,0.92295168109448,0.92295168109448,0.9983799722354988,0.9983799722354988,0.9,1.05,True,3.182721805593749,8.698337812500002,11.938037447700005,3.182721805593749,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"10,25,33,35,36",True,True,True,True,True,171.64649851545107,0.920844581335816,0.920844581335816,0.9983814056995772,0.9983814056995772,0.9,1.05,True,3.3059887131562498,9.0352246875,12.532395894300002,3.3059887131562498,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"10,26,29,33,34",True,True,True,True,True,199.15813424731348,0.8421514375250668,0.8421514375250668,0.9984430682479216,0.9984430682479216,0.9,1.05,False,3.837170545593749,10.486937812500004,14.026323881700003,3.837170545593749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
