seed_dir,seed,generation,unique_evaluations_cumulative,hypervolume,archive_pareto_size,hv_q1,hv_q3,n_runs_contributing,full_run_coverage
seed_31415,31415,29,2148,1.014431635489558,5,,,,
seed_31415,31415,30,2192,1.014431635489558,5,,,,
seed_31415,31415,31,2231,1.014431635489558,5,,,,
seed_31415,31415,32,2269,1.014431635489558,5,,,,
seed_31415,31415,33,2310,1.014431635489558,5,,,,
seed_31415,31415,34,2344,1.014431635489558,5,,,,
seed_31415,31415,35,2379,1.014431635489558,5,,,,
seed_31415,31415,36,2410,1.014431635489558,6,,,,
seed_31415,31415,37,2441,1.014431635489558,6,,,,
seed_31415,31415,38,2476,1.014431635489558,6,,,,
seed_31415,31415,39,2517,1.0153445202052596,5,,,,
seed_31415,31415,40,2550,1.0153445202052596,5,,,,
seed_31415,31415,41,2582,1.0153445202052596,5,,,,
seed_31415,31415,42,2604,1.0153445202052596,5,,,,
seed_31415,31415,43,2635,1.0153445202052596,5,,,,
seed_31415,31415,44,2661,1.0153445202052596,5,,,,
seed_31415,31415,45,2688,1.0153445202052596,5,,,,
seed_31415,31415,46,2712,1.0153445202052596,5,,,,
seed_31415,31415,47,2735,1.0153445202052596,5,,,,
seed_31415,31415,48,2764,1.0153445202052596,5,,,,
seed_31415,31415,49,2783,1.0153445202052596,5,,,,
seed_31415,31415,50,2804,1.0153445202052596,5,,,,
seed_31415,31415,51,2826,1.0153445202052596,5,,,,
seed_31415,31415,52,2845,1.0153445202052596,5,,,,
seed_31415,31415,53,2861,1.0153445202052596,5,,,,
seed_31415,31415,54,2881,1.0153445202052596,5,,,,
seed_31415,31415,55,2895,1.0153445202052596,5,,,,
seed_31415,31415,56,2906,1.0153445202052596,5,,,,
seed_31415,31415,57,2931,1.0153445202052596,5,,,,
seed_31415,31415,58,2942,1.0153445202052596,5,,,,
seed_31415,31415,59,2958,1.0153445202052596,5,,,,
seed_31415,31415,60,2976,1.0153445202052596,5,,,,
seed_31415,31415,61,2987,1.0153445202052596,5,,,,
seed_31415,31415,62,3011,1.0153445202052596,5,,,,
seed_31415,31415,63,3026,1.0153445202052596,5,,,,
seed_31415,31415,64,3041,1.0153445202052596,5,,,,
seed_31415,31415,65,3050,1.0153445202052596,5,,,,
seed_31415,31415,66,3058,1.0153445202052596,5,,,,
seed_31415,31415,67,3073,1.0153445202052596,5,,,,
seed_31415,31415,68,3084,1.0153445202052596,5,,,,
seed_31415,31415,69,3100,1.0153445202052596,5,,,,
seed_31415,31415,70,3111,1.0153445202052596,5,,,,
seed_31415,31415,71,3131,1.0153445202052596,5,,,,
seed_31415,31415,72,3146,1.0153445202052596,5,,,,
seed_31415,31415,73,3153,1.0153445202052596,5,,,,
seed_31415,31415,74,3163,1.0153445202052596,5,,,,
seed_31415,31415,75,3172,1.0153445202052596,5,,,,
seed_31415,31415,76,3178,1.0153445202052596,5,,,,
seed_31415,31415,77,3189,1.0153445202052596,5,,,,
seed_31415,31415,78,3197,1.0153445202052596,5,,,,
seed_31415,31415,79,3208,1.0153445202052596,5,,,,
seed_31415,31415,80,3220,1.0153445202052596,5,,,,
seed_31415,31415,81,3224,1.0153445202052596,5,,,,
seed_31415,31415,82,3231,1.0153445202052596,5,,,,
seed_31415,31415,83,3240,1.0153445202052596,5,,,,
seed_31415,31415,84,3245,1.0153445202052596,5,,,,
seed_31415,31415,85,3251,1.0153445202052596,5,,,,
seed_31415,31415,86,3254,1.0153445202052596,5,,,,
seed_31415,31415,87,3264,1.0153445202052596,5,,,,
seed_31415,31415,88,3268,1.0153445202052596,5,,,,
seed_31415,31415,89,3277,1.0153445202052596,5,,,,
seed_31415,31415,90,3284,1.0153445202052596,5,,,,
seed_31415,31415,91,3289,1.0153445202052596,5,,,,
seed_31415,31415,92,3294,1.0153445202052596,5,,,,
seed_31415,31415,93,3301,1.0153445202052596,5,,,,
seed_31415,31415,94,3308,1.0153445202052596,5,,,,
seed_31415,31415,95,3320,1.0153445202052596,5,,,,
seed_31415,31415,96,3328,1.0153445202052596,5,,,,
seed_31415,31415,97,3337,1.0153445202052596,5,,,,
seed_31415,31415,98,3344,1.0153445202052596,5,,,,
seed_31415,31415,99,3348,1.0153445202052596,5,,,,
seed_31415,31415,100,3357,1.0153445202052596,5,,,,
seed_32346,32346,1,200,0.0,2,,,,
seed_32346,32346,2,298,0.0,2,,,,
seed_32346,32346,3,395,0.17396820974749796,2,,,,
seed_32346,32346,4,492,0.9835375354413092,2,,,,
seed_32346,32346,5,581,0.9835375354413092,2,,,,
seed_32346,32346,6,670,0.9835375354413092,2,,,,
seed_32346,32346,7,755,0.9835375354413092,2,,,,
seed_32346,32346,8,843,0.9835375354413092,3,,,,
seed_32346,32346,9,926,0.988122379677266,3,,,,
seed_32346,32346,10,1010,1.0079289011253874,2,,,,
seed_32346,32346,11,1088,1.0099041730249803,3,,,,
seed_32346,32346,12,1156,1.0099041730249803,3,,,,
seed_32346,32346,13,1223,1.0099041730249803,3,,,,
seed_32346,32346,14,1292,1.0099041730249803,3,,,,
seed_32346,32346,15,1367,1.0099041730249803,3,,,,
seed_32346,32346,16,1437,1.0099041730249803,3,,,,
seed_32346,32346,17,1498,1.0122572480256067,4,,,,
seed_32346,32346,18,1559,1.0122572480256067,4,,,,
seed_32346,32346,19,1614,1.0122572480256067,4,,,,
seed_32346,32346,20,1672,1.0122572480256067,4,,,,
seed_32346,32346,21,1730,1.0122572480256067,4,,,,
seed_32346,32346,22,1778,1.0122572480256067,4,,,,
seed_32346,32346,23,1839,1.0122572480256067,4,,,,
seed_32346,32346,24,1892,1.0122572480256067,4,,,,
seed_32346,32346,25,1933,1.0122572480256067,4,,,,
seed_32346,32346,26,1978,1.0122572480256067,4,,,,
seed_32346,32346,27,2024,1.0153445202052596,5,,,,
seed_32346,32346,28,2072,1.0153445202052596,5,,,,
seed_32346,32346,29,2114,1.0153445202052596,5,,,,
seed_32346,32346,30,2155,1.0153445202052596,5,,,,
seed_32346,32346,31,2196,1.0153445202052596,5,,,,
seed_32346,32346,32,2237,1.0153445202052596,5,,,,
seed_32346,32346,33,2275,1.0153445202052596,5,,,,
seed_32346,32346,34,2311,1.0153445202052596,5,,,,
seed_32346,32346,35,2348,1.0153445202052596,5,,,,
seed_32346,32346,36,2380,1.0153445202052596,5,,,,
seed_32346,32346,37,2416,1.0153445202052596,5,,,,
seed_32346,32346,38,2448,1.0153445202052596,5,,,,
seed_32346,32346,39,2481,1.0153445202052596,5,,,,
seed_32346,32346,40,2505,1.0153445202052596,5,,,,
seed_32346,32346,41,2538,1.0153445202052596,5,,,,
seed_32346,32346,42,2565,1.0153445202052596,5,,,,
seed_32346,32346,43,2596,1.0153445202052596,5,,,,
seed_32346,32346,44,2626,1.0153445202052596,5,,,,
seed_32346,32346,45,2652,1.0153445202052596,5,,,,
seed_32346,32346,46,2676,1.0153445202052596,5,,,,
seed_32346,32346,47,2700,1.0153445202052596,5,,,,
seed_32346,32346,48,2720,1.0153445202052596,5,,,,
seed_32346,32346,49,2742,1.0153445202052596,5,,,,
seed_32346,32346,50,2757,1.0153445202052596,5,,,,
seed_32346,32346,51,2778,1.0153445202052596,5,,,,
seed_32346,32346,52,2802,1.0153445202052596,5,,,,
seed_32346,32346,53,2826,1.0153445202052596,5,,,,
seed_32346,32346,54,2848,1.0153445202052596,5,,,,
seed_32346,32346,55,2870,1.0153445202052596,5,,,,
seed_32346,32346,56,2888,1.0153445202052596,5,,,,
seed_32346,32346,57,2905,1.0153445202052596,5,,,,
seed_32346,32346,58,2921,1.0153445202052596,5,,,,
seed_32346,32346,59,2937,1.0153445202052596,5,,,,
seed_32346,32346,60,2951,1.0153445202052596,5,,,,
seed_32346,32346,61,2965,1.0153445202052596,5,,,,
seed_32346,32346,62,2978,1.0153445202052596,5,,,,
seed_32346,32346,63,2994,1.0153445202052596,5,,,,
seed_32346,32346,64,3008,1.0153445202052596,5,,,,
seed_32346,32346,65,3020,1.0153445202052596,5,,,,
seed_32346,32346,66,3037,1.0153445202052596,5,,,,
seed_32346,32346,67,3047,1.0153445202052596,5,,,,
seed_32346,32346,68,3056,1.0153445202052596,5,,,,
seed_32346,32346,69,3065,1.0153445202052596,5,,,,
seed_32346,32346,70,3079,1.0153445202052596,5,,,,
seed_32346,32346,71,3089,1.0153445202052596,5,,,,
seed_32346,32346,72,3097,1.0153445202052596,5,,,,
seed_32346,32346,73,3105,1.0153445202052596,5,,,,
seed_32346,32346,74,3112,1.0153445202052596,5,,,,
seed_32346,32346,75,3128,1.0153445202052596,5,,,,
seed_32346,32346,76,3135,1.0153445202052596,5,,,,
seed_32346,32346,77,3143,1.0153445202052596,5,,,,
seed_32346,32346,78,3150,1.0153445202052596,5,,,,
seed_32346,32346,79,3161,1.0153445202052596,5,,,,
seed_32346,32346,80,3167,1.0153445202052596,5,,,,
seed_32346,32346,81,3175,1.0153445202052596,5,,,,
seed_32346,32346,82,3182,1.0153445202052596,5,,,,
seed_32346,32346,83,3196,1.0153445202052596,5,,,,
seed_32346,32346,84,3205,1.0153445202052596,5,,,,
seed_32346,32346,85,3211,1.0153445202052596,5,,,,
seed_32346,32346,86,3222,1.0153445202052596,5,,,,
seed_32346,32346,87,3231,1.0153445202052596,5,,,,
seed_32346,32346,88,3241,1.0153445202052596,5,,,,
seed_32346,32346,89,3247,1.0153445202052596,5,,,,
seed_32346,32346,90,3256,1.0153445202052596,5,,,,
seed_32346,32346,91,3263,1.0153445202052596,5,,,,
seed_32346,32346,92,3273,1.0153445202052596,5,,,,
seed_32346,32346,93,3281,1.0153445202052596,5,,,,
seed_32346,32346,94,3284,1.0153445202052596,5,,,,
seed_32346,32346,95,3291,1.0153445202052596,5,,,,
seed_32346,32346,96,3305,1.0153445202052596,5,,,,
seed_32346,32346,97,3313,1.0153445202052596,5,,,,
seed_32346,32346,98,3319,1.0153445202052596,5,,,,
seed_32346,32346,99,3327,1.0153445202052596,5,,,,
seed_32346,32346,100,3333,1.0153445202052596,5,,,,
seed_33457,33457,1,199,0.0,5,,,,
seed_33457,33457,2,297,0.06353096427616829,4,,,,
seed_33457,33457,3,393,0.06353096427616829,3,,,,
seed_33457,33457,4,490,0.06655937733445269,5,,,,
seed_33457,33457,5,581,0.06655937733445269,5,,,,
seed_33457,33457,6,668,0.06871023301505526,4,,,,
seed_33457,33457,7,759,0.14275188850656106,4,,,,
seed_33457,33457,8,836,0.14275188850656106,4,,,,
seed_33457,33457,9,919,0.14275188850656106,4,,,,
seed_33457,33457,10,1003,0.14275188850656106,4,,,,
seed_33457,33457,11,1085,0.21618028085715624,5,,,,
seed_33457,33457,12,1162,0.21618028085715624,5,,,,
seed_33457,33457,13,1230,0.2580731669696397,7,,,,
seed_33457,33457,14,1306,0.2580731669696397,7,,,,
seed_33457,33457,15,1375,0.6891780374035851,3,,,,
seed_33457,33457,16,1444,0.6891780374035851,3,,,,
seed_33457,33457,17,1518,0.6891780374035851,3,,,,
seed_33457,33457,18,1585,0.6891780374035851,3,,,,
seed_33457,33457,19,1650,0.7061616207267923,4,,,,
seed_33457,33457,20,1720,0.7061616207267923,4,,,,
seed_33457,33457,21,1788,0.8084242687857076,5,,,,
seed_33457,33457,22,1849,0.8084242687857076,5,,,,
seed_33457,33457,23,1903,0.8084242687857076,5,,,,
seed_33457,33457,24,1961,0.8084242687857076,5,,,,
seed_33457,33457,25,2016,0.8084242687857076,5,,,,
seed_33457,33457,26,2068,0.8150847371568857,6,,,,
seed_33457,33457,27,2120,0.8896454456221299,6,,,,
seed_33457,33457,28,2167,1.014431635489558,6,,,,
seed_33457,33457,29,2220,1.014431635489558,6,,,,
seed_33457,33457,30,2261,1.0153445202052596,5,,,,
seed_33457,33457,31,2297,1.0153445202052596,5,,,,
seed_33457,33457,32,2336,1.0153445202052596,5,,,,
seed_33457,33457,33,2375,1.0153445202052596,5,,,,
seed_33457,33457,34,2410,1.0153445202052596,5,,,,
seed_33457,33457,35,2446,1.0153445202052596,5,,,,
seed_33457,33457,36,2482,1.0153445202052596,5,,,,
seed_33457,33457,37,2517,1.0153445202052596,5,,,,
seed_33457,33457,38,2547,1.0153445202052596,5,,,,
seed_33457,33457,39,2581,1.0153445202052596,5,,,,
seed_33457,33457,40,2624,1.0153445202052596,5,,,,
seed_33457,33457,41,2659,1.0153445202052596,5,,,,
seed_33457,33457,42,2688,1.0153445202052596,5,,,,
seed_33457,33457,43,2719,1.0153445202052596,5,,,,
seed_33457,33457,44,2745,1.0153445202052596,5,,,,
seed_33457,33457,45,2775,1.0153445202052596,5,,,,
seed_33457,33457,46,2796,1.0153445202052596,5,,,,
seed_33457,33457,47,2821,1.0153445202052596,5,,,,
seed_33457,33457,48,2848,1.0153445202052596,5,,,,
seed_33457,33457,49,2874,1.0153445202052596,5,,,,
seed_33457,33457,50,2897,1.0153445202052596,5,,,,
seed_33457,33457,51,2917,1.0153445202052596,5,,,,
seed_33457,33457,52,2939,1.0153445202052596,5,,,,
seed_33457,33457,53,2957,1.0153445202052596,5,,,,
seed_33457,33457,54,2972,1.0153445202052596,5,,,,
seed_33457,33457,55,2989,1.0153445202052596,5,,,,
seed_33457,33457,56,3008,1.0153445202052596,5,,,,
seed_33457,33457,57,3025,1.0153445202052596,5,,,,
seed_33457,33457,58,3045,1.0153445202052596,5,,,,
seed_33457,33457,59,3063,1.0153445202052596,5,,,,
seed_33457,33457,60,3082,1.0153445202052596,5,,,,
seed_33457,33457,61,3102,1.0153445202052596,5,,,,
seed_33457,33457,62,3116,1.0153445202052596,5,,,,
seed_33457,33457,63,3136,1.0153445202052596,5,,,,
seed_33457,33457,64,3152,1.0153445202052596,5,,,,
seed_33457,33457,65,3167,1.0153445202052596,5,,,,
seed_33457,33457,66,3185,1.0153445202052596,5,,,,
seed_33457,33457,67,3200,1.0153445202052596,5,,,,
seed_33457,33457,68,3214,1.0153445202052596,5,,,,
seed_33457,33457,69,3228,1.0153445202052596,5,,,,
seed_33457,33457,70,3238,1.0153445202052596,5,,,,
seed_33457,33457,71,3251,1.0153445202052596,5,,,,
seed_33457,33457,72,3263,1.0153445202052596,5,,,,
seed_33457,33457,73,3278,1.0153445202052596,5,,,,
seed_33457,33457,74,3291,1.0153445202052596,5,,,,
seed_33457,33457,75,3307,1.0153445202052596,5,,,,
seed_33457,33457,76,3323,1.0153445202052596,5,,,,
seed_33457,33457,77,3331,1.0153445202052596,5,,,,
seed_33457,33457,78,3340,1.0153445202052596,5,,,,
seed_33457,33457,79,3346,1.0153445202052596,5,,,,
seed_33457,33457,80,3357,1.0153445202052596,5,,,,
seed_33457,33457,81,3369,1.0153445202052596,5,,,,
seed_33457,33457,82,3374,1.0153445202052596,5,,,,
seed_33457,33457,83,3384,1.0153445202052596,5,,,,
seed_33457,33457,84,3395,1.0153445202052596,5,,,,
seed_33457,33457,85,3405,1.0153445202052596,5,,,,
seed_33457,33457,86,3415,1.0153445202052596,5,,,,
seed_33457,33457,87,3424,1.0153445202052596,5,,,,
seed_33457,33457,88,3434,1.0153445202052596,5,,,,
seed_33457,33457,89,3442,1.0153445202052596,5,,,,
seed_33457,33457,90,3449,1.0153445202052596,5,,,,
seed_33457,33457,91,3456,1.0153445202052596,5,,,,
seed_33457,33457,92,3464,1.0153445202052596,5,,,,
seed_33457,33457,93,3473,1.0153445202052596,5,,,,
seed_33457,33457,94,3481,1.0153445202052596,5,,,,
seed_33457,33457,95,3486,1.0153445202052596,5,,,,
seed_33457,33457,96,3497,1.0153445202052596,5,,,,
seed_33457,33457,97,3503,1.0153445202052596,5,,,,
seed_33457,33457,98,3510,1.0153445202052596,5,,,,
seed_33457,33457,99,3515,1.0153445202052596,5,,,,
seed_33457,33457,100,3519,1.0153445202052596,5,,,,
seed_4242,4242,1,200,0.27149647750453404,1,,,,
seed_4242,4242,2,300,0.2724093622202357,2,,,,
seed_4242,4242,3,391,0.3841333398762093,3,,,,
seed_4242,4242,4,483,0.3841333398762093,3,,,,
seed_4242,4242,5,574,0.3841333398762093,3,,,,
seed_4242,4242,6,659,0.9940592142644089,3,,,,
seed_4242,4242,7,743,0.9940592142644089,3,,,,
seed_4242,4242,8,829,0.9974492054192423,4,,,,
seed_4242,4242,9,902,1.0048659622372673,5,,,,
seed_4242,4242,10,974,1.0048659622372673,5,,,,
seed_4242,4242,11,1051,1.0122572480256067,4,,,,
seed_4242,4242,12,1122,1.0122572480256067,4,,,,
seed_4242,4242,13,1198,1.0122572480256067,4,,,,
seed_4242,4242,14,1256,1.0122572480256067,4,,,,
seed_4242,4242,15,1317,1.0122572480256067,4,,,,
seed_4242,4242,16,1386,1.0153445202052596,5,,,,
seed_4242,4242,17,1445,1.0153445202052596,5,,,,
seed_4242,4242,18,1502,1.0153445202052596,5,,,,
seed_4242,4242,19,1554,1.0153445202052596,5,,,,
seed_4242,4242,20,1596,1.0153445202052596,5,,,,
seed_4242,4242,21,1641,1.0153445202052596,5,,,,
seed_4242,4242,22,1703,1.0153445202052596,5,,,,
seed_4242,4242,23,1757,1.0153445202052596,5,,,,
seed_4242,4242,24,1800,1.0153445202052596,5,,,,
seed_4242,4242,25,1849,1.0153445202052596,5,,,,
seed_4242,4242,26,1901,1.0153445202052596,5,,,,
seed_4242,4242,27,1939,1.0153445202052596,5,,,,
seed_4242,4242,28,1983,1.0153445202052596,5,,,,
seed_4242,4242,29,2019,1.0153445202052596,5,,,,
seed_4242,4242,30,2054,1.0153445202052596,5,,,,
seed_4242,4242,31,2086,1.0153445202052596,5,,,,
seed_4242,4242,32,2120,1.0153445202052596,5,,,,
seed_4242,4242,33,2152,1.0153445202052596,5,,,,
seed_4242,4242,34,2179,1.0153445202052596,5,,,,
seed_4242,4242,35,2213,1.0153445202052596,5,,,,
seed_4242,4242,36,2241,1.0153445202052596,5,,,,
seed_4242,4242,37,2267,1.0153445202052596,5,,,,
seed_4242,4242,38,2298,1.0153445202052596,5,,,,
seed_4242,4242,39,2326,1.0153445202052596,5,,,,
seed_4242,4242,40,2350,1.0153445202052596,5,,,,
seed_4242,4242,41,2377,1.0153445202052596,5,,,,
seed_4242,4242,42,2408,1.0153445202052596,5,,,,
seed_4242,4242,43,2435,1.0153445202052596,5,,,,
seed_4242,4242,44,2460,1.0153445202052596,5,,,,
seed_4242,4242,45,2483,1.0153445202052596,5,,,,
seed_4242,4242,46,2503,1.0153445202052596,5,,,,
seed_4242,4242,47,2528,1.0153445202052596,5,,,,
seed_4242,4242,48,2551,1.0153445202052596,5,,,,
seed_4242,4242,49,2570,1.0153445202052596,5,,,,
seed_4242,4242,50,2594,1.0153445202052596,5,,,,
seed_4242,4242,51,2612,1.0153445202052596,5,,,,
seed_4242,4242,52,2632,1.0153445202052596,5,,,,
seed_4242,4242,53,2651,1.0153445202052596,5,,,,
seed_4242,4242,54,2669,1.0153445202052596,5,,,,
seed_4242,4242,55,2688,1.0153445202052596,5,,,,
seed_4242,4242,56,2701,1.0153445202052596,5,,,,
seed_4242,4242,57,2721,1.0153445202052596,5,,,,
seed_4242,4242,58,2741,1.0153445202052596,5,,,,
seed_4242,4242,59,2755,1.0153445202052596,5,,,,
seed_4242,4242,60,2768,1.0153445202052596,5,,,,
seed_4242,4242,61,2783,1.0153445202052596,5,,,,
seed_4242,4242,62,2790,1.0153445202052596,5,,,,
seed_4242,4242,63,2805,1.0153445202052596,5,,,,
seed_4242,4242,64,2822,1.0153445202052596,5,,,,
seed_4242,4242,65,2831,1.0153445202052596,5,,,,
seed_4242,4242,66,2843,1.0153445202052596,5,,,,
seed_4242,4242,67,2854,1.0153445202052596,5,,,,
seed_4242,4242,68,2869,1.0153445202052596,5,,,,
seed_4242,4242,69,2876,1.0153445202052596,5,,,,
seed_4242,4242,70,2888,1.0153445202052596,5,,,,
seed_4242,4242,71,2904,1.0153445202052596,5,,,,
seed_4242,4242,72,2915,1.0153445202052596,5,,,,
seed_4242,4242,73,2931,1.0153445202052596,5,,,,
seed_4242,4242,74,2941,1.0153445202052596,5,,,,
seed_4242,4242,75,2951,1.0153445202052596,5,,,,
seed_4242,4242,76,2955,1.0153445202052596,5,,,,
seed_4242,4242,77,2963,1.0153445202052596,5,,,,
seed_4242,4242,78,2968,1.0153445202052596,5,,,,
seed_4242,4242,79,2977,1.0153445202052596,5,,,,
seed_4242,4242,80,2990,1.0153445202052596,5,,,,
seed_4242,4242,81,3002,1.0153445202052596,5,,,,
seed_4242,4242,82,3005,1.0153445202052596,5,,,,
seed_4242,4242,83,3014,1.0153445202052596,5,,,,
seed_4242,4242,84,3021,1.0153445202052596,5,,,,
seed_4242,4242,85,3025,1.0153445202052596,5,,,,
seed_4242,4242,86,3028,1.0153445202052596,5,,,,
seed_4242,4242,87,3036,1.0153445202052596,5,,,,
seed_4242,4242,88,3042,1.0153445202052596,5,,,,
seed_4242,4242,89,3048,1.0153445202052596,5,,,,
seed_4242,4242,90,3056,1.0153445202052596,5,,,,
seed_4242,4242,91,3063,1.0153445202052596,5,,,,
seed_4242,4242,92,3069,1.0153445202052596,5,,,,
seed_4242,4242,93,3078,1.0153445202052596,5,,,,
seed_4242,4242,94,3087,1.0153445202052596,5,,,,
seed_4242,4242,95,3097,1.0153445202052596,5,,,,
seed_4242,4242,96,3101,1.0153445202052596,5,,,,
seed_4242,4242,97,3110,1.0153445202052596,5,,,,
seed_4242,4242,98,3111,1.0153445202052596,5,,,,
seed_4242,4242,99,3117,1.0153445202052596,5,,,,
seed_4242,4242,100,3120,1.0153445202052596,5,,,,
seed_44568,44568,1,198,0.0,4,,,,
seed_44568,44568,2,296,0.0,4,,,,
seed_44568,44568,3,393,0.0,3,,,,
seed_44568,44568,4,487,0.0,5,,,,
seed_44568,44568,5,577,0.0,6,,,,
seed_44568,44568,6,669,0.21037027061042896,3,,,,
seed_44568,44568,7,763,0.21037027061042896,3,,,,
seed_44568,44568,8,854,0.21037027061042896,3,,,,
seed_44568,44568,9,936,0.21037027061042896,3,,,,
seed_44568,44568,10,1014,0.21098405399407022,3,,,,
seed_44568,44568,11,1097,0.21454430438530653,3,,,,
seed_44568,44568,12,1177,0.6900909221192866,2,,,,
seed_44568,44568,13,1250,0.799738265265679,3,,,,
seed_44568,44568,14,1325,0.799738265265679,3,,,,
seed_44568,44568,15,1399,0.799738265265679,3,,,,
seed_44568,44568,16,1472,0.799738265265679,3,,,,
seed_44568,44568,17,1550,0.8093371535014091,4,,,,
seed_44568,44568,18,1618,0.8093371535014091,4,,,,
seed_44568,44568,19,1683,1.0122572480256067,4,,,,
seed_44568,44568,20,1742,1.0122572480256067,4,,,,
seed_44568,44568,21,1801,1.0122572480256067,4,,,,
seed_44568,44568,22,1861,1.0122572480256067,4,,,,
seed_44568,44568,23,1918,1.0122572480256067,4,,,,
seed_44568,44568,24,1975,1.0122572480256067,4,,,,
seed_44568,44568,25,2033,1.0122572480256067,4,,,,
seed_44568,44568,26,2082,1.0122572480256067,4,,,,
seed_44568,44568,27,2135,1.0122572480256067,4,,,,
seed_44568,44568,28,2181,1.0122572480256067,4,,,,
seed_44568,44568,29,2228,1.0122572480256067,4,,,,
seed_44568,44568,30,2258,1.0122572480256067,4,,,,
seed_44568,44568,31,2300,1.0122572480256067,4,,,,
seed_44568,44568,32,2350,1.0122572480256067,4,,,,
seed_44568,44568,33,2395,1.0122572480256067,4,,,,
seed_44568,44568,34,2432,1.0122572480256067,4,,,,
seed_44568,44568,35,2472,1.0122572480256067,4,,,,
seed_44568,44568,36,2507,1.0122572480256067,4,,,,
seed_44568,44568,37,2540,1.0122572480256067,4,,,,
seed_44568,44568,38,2580,1.0122572480256067,4,,,,
seed_44568,44568,39,2612,1.0122572480256067,4,,,,
seed_44568,44568,40,2641,1.0122572480256067,4,,,,
seed_44568,44568,41,2671,1.0122572480256067,4,,,,
seed_44568,44568,42,2700,1.0122572480256067,4,,,,
seed_44568,44568,43,2729,1.0122572480256067,4,,,,
seed_44568,44568,44,2755,1.0153445202052596,5,,,,
seed_44568,44568,45,2778,1.0153445202052596,5,,,,
seed_44568,44568,46,2813,1.0153445202052596,5,,,,
seed_44568,44568,47,2839,1.0153445202052596,5,,,,
seed_44568,44568,48,2859,1.0153445202052596,5,,,,
seed_44568,44568,49,2885,1.0153445202052596,5,,,,
seed_44568,44568,50,2911,1.0153445202052596,5,,,,
seed_44568,44568,51,2937,1.0153445202052596,5,,,,
seed_44568,44568,52,2967,1.0153445202052596,5,,,,
seed_44568,44568,53,2993,1.0153445202052596,5,,,,
seed_44568,44568,54,3010,1.0153445202052596,5,,,,
seed_44568,44568,55,3026,1.0153445202052596,5,,,,
seed_44568,44568,56,3048,1.0153445202052596,5,,,,
seed_44568,44568,57,3064,1.0153445202052596,5,,,,
seed_44568,44568,58,3082,1.0153445202052596,5,,,,
seed_44568,44568,59,3098,1.0153445202052596,5,,,,
seed_44568,44568,60,3119,1.0153445202052596,5,,,,
seed_44568,44568,61,3133,1.0153445202052596,5,,,,
seed_44568,44568,62,3153,1.0153445202052596,5,,,,
seed_44568,44568,63,3171,1.0153445202052596,5,,,,
seed_44568,44568,64,3185,1.0153445202052596,5,,,,
seed_44568,44568,65,3203,1.0153445202052596,5,,,,
seed_44568,44568,66,3219,1.0153445202052596,5,,,,
seed_44568,44568,67,3228,1.0153445202052596,5,,,,
seed_44568,44568,68,3241,1.0153445202052596,5,,,,
seed_44568,44568,69,3259,1.0153445202052596,5,,,,
seed_44568,44568,70,3270,1.0153445202052596,5,,,,
seed_44568,44568,71,3277,1.0153445202052596,5,,,,
seed_44568,44568,72,3290,1.0153445202052596,5,,,,
seed_44568,44568,73,3302,1.0153445202052596,5,,,,
seed_44568,44568,74,3310,1.0153445202052596,5,,,,
seed_44568,44568,75,3318,1.0153445202052596,5,,,,
seed_44568,44568,76,3330,1.0153445202052596,5,,,,
seed_44568,44568,77,3343,1.0153445202052596,5,,,,
seed_44568,44568,78,3358,1.0153445202052596,5,,,,
seed_44568,44568,79,3365,1.0153445202052596,5,,,,
seed_44568,44568,80,3373,1.0153445202052596,5,,,,
seed_44568,44568,81,3375,1.0153445202052596,5,,,,
seed_44568,44568,82,3384,1.0153445202052596,5,,,,
seed_44568,44568,83,3389,1.0153445202052596,5,,,,
seed_44568,44568,84,3401,1.0153445202052596,5,,,,
seed_44568,44568,85,3408,1.0153445202052596,5,,,,
seed_44568,44568,86,3417,1.0153445202052596,5,,,,
seed_44568,44568,87,3426,1.0153445202052596,5,,,,
seed_44568,44568,88,3436,1.0153445202052596,5,,,,
seed_44568,44568,89,3440,1.0153445202052596,5,,,,
seed_44568,44568,90,3446,1.0153445202052596,5,,,,
seed_44568,44568,91,3451,1.0153445202052596,5,,,,
seed_44568,44568,92,3457,1.0153445202052596,5,,,,
seed_44568,44568,93,3468,1.0153445202052596,5,,,,
seed_44568,44568,94,3475,1.0153445202052596,5,,,,
seed_44568,44568,95,3478,1.0153445202052596,5,,,,
seed_44568,44568,96,3482,1.0153445202052596,5,,,,
seed_44568,44568,97,3486,1.0153445202052596,5,,,,
seed_44568,44568,98,3492,1.0153445202052596,5,,,,
seed_44568,44568,99,3497,1.0153445202052596,5,,,,
seed_44568,44568,100,3501,1.0153445202052596,5,,,,
seed_55679,55679,1,199,0.0,2,,,,
seed_55679,55679,2,293,0.0,3,,,,
seed_55679,55679,3,392,0.0,6,,,,
seed_55679,55679,4,488,0.6891780374035851,1,,,,
seed_55679,55679,5,580,0.6891780374035851,1,,,,
seed_55679,55679,6,670,0.6891780374035851,1,,,,
seed_55679,55679,7,760,0.6891780374035851,1,,,,
seed_55679,55679,8,844,0.6891780374035851,1,,,,
seed_55679,55679,9,934,0.7988253805499774,3,,,,
seed_55679,55679,10,1020,0.7988253805499774,3,,,,
seed_55679,55679,11,1097,0.7988253805499774,3,,,,
seed_55679,55679,12,1174,0.7988253805499774,3,,,,
